	cluster_node	PCC	gene_color	cluster_node_color
chk-2	6	0.2439627920633083	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.0732078431372549, 0.0, 0.08365490196078436, 1.0)
abhd-5.2	6	0.2371531657005698	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.0732078431372549, 0.0, 0.08365490196078436, 1.0)
mab-10	6	0.2322563435514725	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.0732078431372549, 0.0, 0.08365490196078436, 1.0)
F47B8.3	6	0.2322306953098516	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.0732078431372549, 0.0, 0.08365490196078436, 1.0)
fbxa-90	6	0.2193495773370407	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.0732078431372549, 0.0, 0.08365490196078436, 1.0)
clp-1	6	0.2079127494012994	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.0732078431372549, 0.0, 0.08365490196078436, 1.0)
clec-178	12	0.969368487789735	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
Y116A8C.3	12	0.9560917910917028	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
lgc-25	12	0.9526060755386068	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
unc-122	12	0.9506001984922396	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F32E10.8	12	0.9456709618024388	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
lgc-28	12	0.9397675400494676	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
lgc-26	12	0.9390741978875552	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F56C4.4	12	0.9361817814172166	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
B0393.9	12	0.9361768111201938	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
cof-2	12	0.9311807821387084	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
cup-4	12	0.9296811078228184	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
K02E7.11	12	0.9289467851675248	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
T19C3.5	12	0.923266604091502	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
C29E4.10	12	0.9216738718893256	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
W05B10.6	12	0.921053220547174	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
Y73F4A.1	12	0.9190756636168956	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
inos-1	12	0.911482557678379	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
aman-1	12	0.9086646881423271	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
Y54F10BM.12	12	0.9066716360738138	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
K07E3.4	12	0.9017267534826608	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
ttr-1	12	0.9013969455650864	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
ZK856.5	12	0.8974845044333511	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F01G12.18	12	0.8961204980898381	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
lgc-24	12	0.8822594500674009	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
Y39B6A.5	12	0.8619727883770004	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
lgc-23	12	0.8581531709487282	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
C06A12.3	12	0.852453097453524	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
M106.8	12	0.8502782085968339	(0.0732078431372549, 0.0, 0.08365490196078432, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F35C12.7	12	0.846048163188988	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F16B12.1	12	0.8392741995964974	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
clec-145	12	0.8324213180689743	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
dig-1	12	0.8139258738483081	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
Y51H7BR.4	12	0.8093581867351185	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
wrk-1	12	0.8014282092996831	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
C41G11.1	12	0.7996810068411693	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
mfsd-12	12	0.7965897051790123	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
srw-12	12	0.7815300709349654	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F53C11.9	12	0.7784224051763411	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
Y75B7AL.2	12	0.7781504144432172	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F38B2.3	12	0.7747002277238022	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F19C6.4	12	0.7733241960729386	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F10G2.7	12	0.7483313950526946	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F26B1.1	12	0.7380138376588219	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
cubn-1	12	0.7300267234629374	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
K08D8.6	12	0.7238337683886258	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F32B5.6	12	0.7180444280561037	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
aexr-2	12	0.7131001775389033	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F08B12.4	12	0.6998131601957209	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
Y51H7BR.7	12	0.6994227438055238	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
C55A6.7	12	0.6837943368990835	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
hex-1	12	0.6617209561714779	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
C25H3.10	12	0.6547899073887578	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F47B8.8	12	0.6538985623525287	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
hot-5	12	0.6491675575394491	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F35E12.10	12	0.6477631735363855	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
far-1	12	0.6355588006338344	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F58B4.6	12	0.6324810012659607	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
ttx-7	12	0.6230491506406154	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
let-381	12	0.6161021513152788	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
C18A11.1	12	0.6035277711035059	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
T04B8.5	12	0.5983951985654226	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F58A3.4	12	0.5940318526181322	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
R05G6.10	12	0.5875753168623727	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F41G4.8	12	0.5815344524587243	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
ZK84.2	12	0.5798253774886243	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
R07B1.7	12	0.5711822481226122	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
H01M10.1	12	0.5645181570791196	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
dpy-19	12	0.5574559325594114	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
ZC21.6	12	0.5507960389348495	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
syx-6	12	0.5374508879043263	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F18C5.10	12	0.5325859502063492	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
nmur-1	12	0.523530833881989	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
rab-5	12	0.5173844754976443	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
lbp-1	12	0.5079029598470709	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
pals-34	12	0.5042430466015999	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
snx-3	12	0.5002834832361945	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
T08D10.5	12	0.4939340379782895	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
gst-8	12	0.4905724411258427	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
dmd-10	12	0.484520233938319	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
ccg-1	12	0.4675583212471543	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
spe-48	12	0.4604254956910005	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
snx-1	12	0.4575380645630247	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
C41A3.2	12	0.4552376490985171	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
algn-12	12	0.4449781570995137	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
srr-3	12	0.4444858388849468	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F56F10.2	12	0.4438706154896994	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
H38K22.9	12	0.4406683001425713	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
C44B12.9	12	0.440341308866471	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F54F7.2	12	0.4387915104774749	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
nrfl-1	12	0.4378713930999737	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F13D2.1	12	0.4370346401715535	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
tap-1	12	0.43696041728031	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
swt-1	12	0.4353475819407822	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
nep-11	12	0.4323356409128254	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
npr-2	12	0.4253347033938763	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
cdr-3	12	0.4146087405416882	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
dab-1	12	0.4125288100061773	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
Y6E2A.4	12	0.4048694652952767	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
pyk-2	12	0.4015361953394767	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
nta-1	12	0.4006517450516046	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F19B10.13	12	0.3849376818218569	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
catp-1	12	0.3838536124667789	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
C03F11.4	12	0.3751747916338725	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
C16D2.1	12	0.3651413574064164	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
nurf-1	12	0.3577952609148246	(0.10981176470588236, 0.0, 0.12548235294117646, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
npp-19	12	0.3476153338193378	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
unc-26	12	0.3465658928747137	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
srxa-10	12	0.3386556123982056	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
tbck-1	12	0.3375759243523757	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F26D2.15	12	0.3368058579026587	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
T28F3.9	12	0.3207297842764994	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
gem-4	12	0.3167246638835339	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
T23G11.11	12	0.3119451149720503	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
W02B3.4	12	0.3055842752148097	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
C06E4.3	12	0.2995603769507088	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
frpr-21	12	0.2952557859594493	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
nhx-4	12	0.2828942641505264	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F56A11.4	12	0.2814199171045924	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
ctns-1	12	0.2771236013061861	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
C55A6.10	12	0.2675749881593453	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
cyp-33C9	12	0.2642374826026565	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F49E8.6	12	0.2534882388262211	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F49C12.7	12	0.2534686495253957	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
vps-26	12	0.2527207975547213	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
F22G12.4	12	0.2404322911021712	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
sec-31	12	0.2259512999785214	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
slc-36.1	12	0.2195634248764831	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
uev-3	12	0.2169075557652491	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
hpo-27	12	0.2070117210853976	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
vps-11	12	0.183057512279271	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.10896705882352961, 0.0, 0.12451710407239829, 1.0)
E02H4.4	24	0.8207599722021682	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
wdr-37	24	0.6997195053360707	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
srj-4	24	0.6811784436882592	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
galt-1	24	0.6483930253712336	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
E01G4.3	24	0.6464434878260495	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
H03E18.2	24	0.628469789949457	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
tsp-13	24	0.5890327366781525	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
cyp-14A4	24	0.567519576270612	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
F34H10.5	24	0.5645586848003565	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
madf-11	24	0.5628658219563806	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
srg-42	24	0.5222219320233971	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
C55A6.11	24	0.4827531895631654	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
C13C4.7	24	0.4790761064098273	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
C06G3.3	24	0.4562313061331011	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
C13C4.6	24	0.4551416280973234	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
lin-25	24	0.4347136206059967	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
srsx-17	24	0.4160731478035189	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
nhr-93	24	0.3918752989189882	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
gsa-1	24	0.3783883199919288	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
rab-7	24	0.3782681335914096	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
dylt-1	24	0.3702762813435504	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
C10G8.2	24	0.366006229744576	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
slcf-2	24	0.3639027057486921	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
wdr-23	24	0.3578552906919303	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
Y73B6BL.22	24	0.3375748561465393	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
mdl-1	24	0.3264030716440722	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
nhx-5	24	0.3182561185661982	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
K09C4.10	24	0.2977004350324634	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
Y41D4A.4	24	0.2187332235214467	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
gck-3	24	0.2040173259035428	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
ZC8.6	24	0.1985586485368637	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.14641568627450977, 0.0, 0.16730980392156872, 1.0)
srbc-11	186	0.4625724132606854	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)
Y51F10.3	338	0.1949835596559446	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)
srab-17	576	0.5288617346900553	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)
sosi-1	576	0.262134597632544	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)
Y102F5A.1	577	0.3480203621791084	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)
F31E9.3	577	0.2174980350680938	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)	(0.1464156862745098, 0.0, 0.16730980392156863, 1.0)
